type,recipe_id,ingredient,amount_sum,units_std,servings,calories,value,amount_per,calories_per
muffin,69664,baking powder,0.0625,cups,16,183,1 tablespoon baking powder,0.00390625,11.4375
muffin,69664,butter,0.5,cups,16,183,"1/4 cup butter, melted;1/4 cup butter, melted",0.03125,11.4375
muffin,69664,eggs,1,eggs,16,183,"1 egg, beaten",0.0625,11.4375
muffin,69664,flour,2.5,cups,16,183,2 cups all-purpose flour;1/2 cup all-purpose flour,0.15625,11.4375
muffin,69664,fruit,1,cups,16,183,1 (8 ounce) can crushed pineapple,0.0625,11.4375
muffin,69664,milk,0.75,cups,16,183,3/4 cup milk,0.046875,11.4375
muffin,69664,salt,0.01041665,cups,16,183,1/2 teaspoon salt,6.51040625e-4,11.4375
muffin,69664,spice,0.005208325,cups,16,183,1/4 teaspoon ground cinnamon,3.255203125e-4,11.4375
muffin,69664,sugar,0.8333333333333333,cups,16,183,1/2 cup white sugar;1/3 cup packed brown sugar,0.05208333333333333,11.4375
muffin,6989,baking powder,0.03124995,cups,12,171,1 1/2 teaspoons baking powder,0.0026041625,14.25
muffin,6989,baking soda,0.005208325,cups,12,171,1/4 teaspoon baking soda,4.340270833333333e-4,14.25
muffin,6989,eggs,2,eggs,12,171,2 egg whites,0.16666666666666666,14.25
muffin,6989,flour,1.5,cups,12,171,1 1/2 cups all-purpose flour,0.125,14.25
muffin,6989,fruit,1.0208333,cups,12,171,1 cup mashed bananas;1 teaspoon lemon zest,0.08506944166666668,14.25
muffin,6989,nut,0.25,cups,12,171,1/4 cup chopped walnuts,0.020833333333333332,14.25
muffin,6989,oil,0.1875,cups,12,171,3 tablespoons vegetable oil,0.015625,14.25
muffin,6989,salt,0.0026041625,cups,12,171,1/8 teaspoon salt,2.1701354166666666e-4,14.25
muffin,6989,sugar,0.75,cups,12,171,3/4 cup white sugar,0.0625,14.25
muffin,69893,baking soda,0.0208333,cups,12,212,1 teaspoon baking soda,0.0017361083333333333,17.666666666666668
muffin,69893,eggs,2,eggs,12,212,2 eggs,0.16666666666666666,17.666666666666668
muffin,69893,flour,2,cups,12,212,2 cups whole wheat flour,0.16666666666666666,17.666666666666668
muffin,69893,fruit,1.5,cups,12,212,1/2 cup unsweetened applesauce;1 cup frozen sliced strawberries,0.125,17.666666666666668
muffin,69893,oil,0.25,cups,12,212,1/4 cup vegetable oil,0.020833333333333332,17.666666666666668
muffin,69893,spice,0.0625,cups,12,212,1 tablespoon ground cinnamon,0.005208333333333333,17.666666666666668
muffin,69893,sugar,0.75,cups,12,212,3/4 cup packed brown sugar,0.0625,17.666666666666668
muffin,69893,unitless,1,NA,12,212,"3 bananas, mashed",0.08333333333333333,17.666666666666668
muffin,69893,vanilla,0.0208333,cups,12,212,1 teaspoon vanilla extract,0.0017361083333333333,17.666666666666668
muffin,6990,baking soda,0.0208333,cups,12,270,1 teaspoon baking soda,0.0017361083333333333,22.5
muffin,6990,eggs,1,eggs,12,270,1 egg,0.08333333333333333,22.5
muffin,6990,flour,2,cups,12,270,2 cups all-purpose flour,0.16666666666666666,22.5
muffin,6990,nut,0.25,cups,12,270,1/4 cup chopped walnuts,0.020833333333333332,22.5
muffin,6990,oil,0.5,cups,12,270,1/2 cup vegetable oil,0.041666666666666664,22.5
muffin,6990,salt,0.01041665,cups,12,270,1/2 teaspoon salt,8.680541666666666e-4,22.5
muffin,6990,sugar,1,cups,12,270,1 cup white sugar,0.08333333333333333,22.5
muffin,6990,unitless,1,NA,12,270,"3 ripe bananas, mashed",0.08333333333333333,22.5
muffin,7013,baking powder,0.0208333,cups,18,267,1 teaspoon baking powder,0.0011574055555555556,14.833333333333334
muffin,7013,baking soda,0.0208333,cups,18,267,1 teaspoon baking soda,0.0011574055555555556,14.833333333333334
muffin,7013,chocolate,1,cups,18,267,1 cup semisweet chocolate chips,0.05555555555555555,14.833333333333334
muffin,7013,eggs,1,eggs,18,267,1 egg,0.05555555555555555,14.833333333333334
muffin,7013,flour,2.25,cups,18,267,2 1/4 cups all-purpose flour,0.125,14.833333333333334
muffin,7013,margarine,1,cups,18,267,1 cup margarine,0.05555555555555555,14.833333333333334
muffin,7013,other,0.0625,cups,18,267,"1 tablespoon instant coffee granules, dissolved in",0.003472222222222222,14.833333333333334
muffin,7013,salt,0.005208325,cups,18,267,1/4 teaspoon salt,2.893513888888889e-4,14.833333333333334
muffin,7013,sugar,1.25,cups,18,267,1 1/4 cups white sugar,0.06944444444444445,14.833333333333334
muffin,7013,unitless,1,NA,18,267,3 ripe bananas,0.05555555555555555,14.833333333333334
muffin,7013,vanilla,0.0208333,cups,18,267,1 teaspoon vanilla extract,0.0011574055555555556,14.833333333333334
muffin,7013,water,0.0625,cups,18,267,1 tablespoon water,0.003472222222222222,14.833333333333334
muffin,7019,baking soda,0.01041665,cups,12,230,1/2 teaspoon baking soda,8.680541666666666e-4,19.166666666666668
muffin,7019,chocolate,1.25,cups,12,230,1/4 cup unsweetened cocoa powder;1 cup semi-sweet chocolate chips,0.10416666666666667,19.166666666666668
muffin,7019,eggs,1,eggs,12,230,1 egg,0.08333333333333333,19.166666666666668
muffin,7019,flour,1,cups,12,230,1 cup all-purpose flour,0.08333333333333333,19.166666666666668
muffin,7019,fruit,0.5,cups,12,230,1/2 cup applesauce,0.041666666666666664,19.166666666666668
muffin,7019,margarine,0.25,cups,12,230,"1/4 cup margarine, softened",0.020833333333333332,19.166666666666668
muffin,7019,spice,0.005208325,cups,12,230,1/4 teaspoon ground cinnamon (optional),4.340270833333333e-4,19.166666666666668
muffin,7019,sugar,1.125,cups,12,230,1/2 cup white sugar;1/2 cup light brown sugar;2 tablespoons confectioners' sugar (optional),0.09375,19.166666666666668
muffin,7019,vanilla,0.01041665,cups,12,230,1/2 teaspoon vanilla extract,8.680541666666666e-4,19.166666666666668
muffin,7067,baking powder,0.0416666,cups,12,225,2 teaspoons baking powder,0.0034722166666666665,18.75
muffin,7067,baking soda,0.0208333,cups,12,225,1 teaspoon baking soda,0.0017361083333333333,18.75
muffin,7067,eggs,2,eggs,12,225,2 eggs,0.16666666666666666,18.75
muffin,7067,flour,2,cups,12,225,2 cups all-purpose flour,0.16666666666666666,18.75
muffin,7067,fruit,0.0625,cups,12,225,1 tablespoon grated lemon zest,0.005208333333333333,18.75
muffin,7067,fruit juice,0.3333333333333333,cups,12,225,1/3 cup lemon juice,0.027777777777777776,18.75
muffin,7067,nut,0.25,cups,12,225,1/4 cup poppy seeds,0.020833333333333332,18.75
muffin,7067,oil,0.25,cups,12,225,1/4 cup vegetable oil,0.020833333333333332,18.75
muffin,7067,salt,0.01041665,cups,12,225,1/2 teaspoon salt,8.680541666666666e-4,18.75
muffin,7067,sugar,0.9375,cups,12,225,3/4 cup white sugar;3 tablespoons white sugar,0.078125,18.75
muffin,7067,yogurt,1,cups,12,225,1 cup lemon flavored yogurt,0.08333333333333333,18.75
muffin,7113,baking powder,0.026041625,cups,12,161,1 1/4 teaspoons baking powder,0.0021701354166666666,13.416666666666666
muffin,7113,baking soda,0.01041665,cups,12,161,1/2 teaspoon baking soda,8.680541666666666e-4,13.416666666666666
muffin,7113,chocolate,0.5,cups,12,161,1/2 cup semisweet chocolate chips,0.041666666666666664,13.416666666666666
muffin,7113,eggs,2,eggs,12,161,2 egg whites,0.16666666666666666,13.416666666666666
muffin,7113,flour,1.5,cups,12,161,1 1/2 cups all-purpose flour,0.125,13.416666666666666
muffin,7113,fruit,1.25,cups,12,161,1 cup mashed bananas;1/4 cup applesauce,0.10416666666666667,13.416666666666666
muffin,7113,salt,0.0026041625,cups,12,161,1/8 teaspoon salt,2.1701354166666666e-4,13.416666666666666
muffin,7113,spice,0.01041665,cups,12,161,1/2 teaspoon ground cinnamon,8.680541666666666e-4,13.416666666666666
muffin,7113,sugar,0.75,cups,12,161,3/4 cup white sugar,0.0625,13.416666666666666
muffin,7159,baking powder,0.0416666,cups,18,194,2 teaspoons baking powder,0.002314811111111111,10.777777777777779
muffin,7159,baking soda,0.01041665,cups,18,194,1/2 teaspoon baking soda,5.787027777777778e-4,10.777777777777779
muffin,7159,eggs,3,eggs,18,194,1 egg;2 egg whites,0.16666666666666666,10.777777777777779
muffin,7159,flour,2,cups,18,194,1 1/2 cups all-purpose flour;1/2 cup whole wheat flour,0.1111111111111111,10.777777777777779
muffin,7159,fruit,1.5,cups,18,194,1 cup raisins;1/2 cup apple butter,0.08333333333333333,10.777777777777779
muffin,7159,nut,0.125,cups,18,194,2 tablespoons chopped walnuts,0.006944444444444444,10.777777777777779
muffin,7159,oil,0.25,cups,18,194,1/4 cup vegetable oil,0.013888888888888888,10.777777777777779
muffin,7159,salt,0.01041665,cups,18,194,1/2 teaspoon salt,5.787027777777778e-4,10.777777777777779
muffin,7159,spice,0.0625,cups,18,194,1 tablespoon ground cinnamon,0.003472222222222222,10.777777777777779
muffin,7159,sugar,1.25,cups,18,194,1 1/4 cups white sugar,0.06944444444444445,10.777777777777779
muffin,7159,unitless,1,NA,18,194,"1 apple - peeled, cored, and chopped",0.05555555555555555,10.777777777777779
muffin,7159,vanilla,0.0625,cups,18,194,1 tablespoon vanilla extract,0.003472222222222222,10.777777777777779
muffin,7159,vegetable,2,cups,18,194,2 cups grated carrots,0.1111111111111111,10.777777777777779
muffin,7159,wheat germ,0.125,cups,18,194,2 tablespoons toasted wheat germ,0.006944444444444444,10.777777777777779
muffin,7164,baking soda,0.0416666,cups,20,255,2 teaspoons baking soda,0.00208333,12.75
muffin,7164,bran,4,cups,20,255,4 cups whole bran cereal,0.2,12.75
muffin,7164,eggs,5,eggs,20,255,"5 eggs, beaten",0.25,12.75
muffin,7164,flour,2,cups,20,255,2 cups all-purpose flour,0.1,12.75
muffin,7164,fruit,2,cups,20,255,2 cups golden raisins,0.1,12.75
muffin,7164,fruit juice,2,cups,20,255,2 cups pineapple juice,0.1,12.75
muffin,7164,honey,0.5,cups,20,255,1/2 cup honey,0.025,12.75
muffin,7164,oil,0.5,cups,20,255,1/2 cup vegetable oil,0.025,12.75
muffin,7164,salt,0.0208333,cups,20,255,1 teaspoon salt,0.001041665,12.75
muffin,7164,sugar,1,cups,20,255,1 cup packed brown sugar,0.05,12.75
muffin,7167,baking powder,0.01041665,cups,24,217,1/2 teaspoon baking powder,4.340270833333333e-4,9.041666666666666
muffin,7167,baking soda,0.0208333,cups,24,217,1 teaspoon baking soda,8.680541666666666e-4,9.041666666666666
muffin,7167,chocolate,0.3333333333333333,cups,24,217,1/3 cup unsweetened cocoa powder,0.013888888888888888,9.041666666666666
muffin,7167,eggs,3,eggs,24,217,3 eggs,0.125,9.041666666666666
muffin,7167,flour,3,cups,24,217,3 cups all-purpose flour,0.125,9.041666666666666
muffin,7167,oil,1,cups,24,217,1 cup vegetable oil,0.041666666666666664,9.041666666666666
muffin,7167,salt,0.0208333,cups,24,217,1 teaspoon salt,8.680541666666666e-4,9.041666666666666
muffin,7167,spice,0.0208333,cups,24,217,1/4 teaspoon ground cinnamon;1/4 teaspoon ground nutmeg;1/4 teaspoon ground cloves;1/4 teaspoon ground cardamom,8.680541666666666e-4,9.041666666666666
muffin,7167,sugar,2,cups,24,217,2 cups white sugar,0.08333333333333333,9.041666666666666
muffin,7167,vanilla,0.03124995,cups,24,217,1 1/2 teaspoons vanilla extract,0.00130208125,9.041666666666666
muffin,7167,vegetable,2,cups,24,217,2 cups grated zucchini,0.08333333333333333,9.041666666666666
muffin,7191,baking powder,0.05208325,cups,18,160,2 1/2 teaspoons baking powder,0.0028935138888888886,8.88888888888889
muffin,7191,baking soda,0.01041665,cups,18,160,1/2 teaspoon baking soda,5.787027777777778e-4,8.88888888888889
muffin,7191,eggs,2,eggs,18,160,2 eggs,0.1111111111111111,8.88888888888889
muffin,7191,flour,2,cups,18,160,2 cups all-purpose flour,0.1111111111111111,8.88888888888889
muffin,7191,fruit,1,cups,18,160,1 cup mashed ripe banana,0.05555555555555555,8.88888888888889
muffin,7191,margarine,0.5,cups,18,160,1/2 cup margarine,0.027777777777777776,8.88888888888889
muffin,7191,milk,0.375,cups,18,160,6 tablespoons milk,0.020833333333333332,8.88888888888889
muffin,7191,salt,0.01041665,cups,18,160,1/2 teaspoon salt,5.787027777777778e-4,8.88888888888889
muffin,7191,spice,0.0208333,cups,18,160,1 teaspoon ground cinnamon,0.0011574055555555556,8.88888888888889
muffin,7191,sugar,1,cups,18,160,1 cup white sugar,0.05555555555555555,8.88888888888889
muffin,7228,baking powder,0.0416666,cups,16,141,2 teaspoons baking powder,0.0026041625,8.8125
muffin,7228,baking soda,0.01041665,cups,16,141,1/2 teaspoon baking soda,6.51040625e-4,8.8125
muffin,7228,eggs,2,eggs,16,141,2 eggs,0.125,8.8125
muffin,7228,flour,1.5,cups,16,141,1 1/2 cups all-purpose flour,0.09375,8.8125
muffin,7228,fruit,1,cups,16,141,1 cup applesauce,0.0625,8.8125
muffin,7228,margarine,0.5,cups,16,141,1/2 cup margarine,0.03125,8.8125
muffin,7228,spice,0.0416666,cups,16,141,1 teaspoon ground cinnamon;1 teaspoon ground allspice,0.0026041625,8.8125
muffin,7228,sugar,0.6666666666666666,cups,16,141,2/3 cup white sugar,0.041666666666666664,8.8125
muffin,72816,baking powder,0.0416666,cups,12,122,2 teaspoons baking powder,0.0034722166666666665,10.166666666666666
muffin,72816,baking soda,0.0208333,cups,12,122,1 teaspoon baking soda,0.0017361083333333333,10.166666666666666
muffin,72816,eggs,4,eggs,12,122,4 egg whites,0.3333333333333333,10.166666666666666
muffin,72816,flour,2,cups,12,122,2 cups whole wheat flour,0.16666666666666666,10.166666666666666
muffin,72816,fruit,2.5,cups,12,122,1 1/2 cups mashed bananas;1 cup fresh blueberries,0.20833333333333334,10.166666666666666
muffin,72816,spice,0.01041665,cups,12,122,1/2 teaspoon ground cinnamon,8.680541666666666e-4,10.166666666666666
muffin,72816,sugar,0.3333333333333333,cups,12,122,1/3 cup brown sugar,0.027777777777777776,10.166666666666666
muffin,72816,vanilla,0.0208333,cups,12,122,1 teaspoon vanilla extract,0.0017361083333333333,10.166666666666666
muffin,74658,baking soda,0.0208333,cups,16,351,1 teaspoon baking soda,0.00130208125,21.9375
muffin,74658,eggs,3,eggs,16,351,"3 eggs, lightly beaten",0.1875,21.9375
muffin,74658,flour,3,cups,16,351,3 cups all-purpose flour,0.1875,21.9375
muffin,74658,fruit,2,cups,16,351,"2 cups peeled, pitted, and chopped peaches",0.125,21.9375
muffin,74658,oil,1.25,cups,16,351,1 1/4 cups vegetable oil,0.078125,21.9375
muffin,74658,salt,0.0208333,cups,16,351,1 teaspoon salt,0.00130208125,21.9375
muffin,74658,spice,0.0625,cups,16,351,1 tablespoon ground cinnamon,0.00390625,21.9375
muffin,74658,sugar,2,cups,16,351,2 cups white sugar,0.125,21.9375
muffin,74935,baking powder,0.0208333,cups,24,207,1 teaspoon baking powder,8.680541666666666e-4,8.625
muffin,74935,baking soda,0.0208333,cups,24,207,1 teaspoon baking soda,8.680541666666666e-4,8.625
muffin,74935,eggs,3,eggs,24,207,3 eggs,0.125,8.625
muffin,74935,flour,3,cups,24,207,1 1/2 cups all-purpose flour;3/4 cup whole wheat flour;3/4 cup oat flour,0.125,8.625
muffin,74935,fruit,1,cups,24,207,1/2 cup unsweetened applesauce;1/2 cup raisins (optional),0.041666666666666664,8.625
muffin,74935,honey,0.75,cups,24,207,3/4 cup honey,0.03125,8.625
muffin,74935,nut,0.5,cups,24,207,1/2 cup chopped pecans (optional),0.020833333333333332,8.625
muffin,74935,oil,0.5,cups,24,207,1/2 cup vegetable oil,0.020833333333333332,8.625
muffin,74935,salt,0.0208333,cups,24,207,1 teaspoon salt,8.680541666666666e-4,8.625
muffin,74935,spice,0.057291575,cups,24,207,2 1/2 teaspoons ground cinnamon;1/4 teaspoon ground nutmeg,0.0023871489583333332,8.625
muffin,74935,sugar,1,cups,24,207,1 cup white sugar,0.041666666666666664,8.625
muffin,74935,vanilla,0.0416666,cups,24,207,2 teaspoons vanilla extract,0.0017361083333333333,8.625
muffin,74935,vegetable,2,cups,24,207,1 cup shredded zucchini;1 cup shredded carrots,0.08333333333333333,8.625
muffin,74935,yogurt,1,cups,24,207,1 cup plain yogurt,0.041666666666666664,8.625
muffin,75353,baking powder,0.0625,cups,12,277,1 tablespoon baking powder,0.005208333333333333,23.083333333333332
muffin,75353,eggs,1,eggs,12,277,1 egg,0.08333333333333333,23.083333333333332
muffin,75353,flour,1.5,cups,12,277,1 1/2 cups all-purpose flour,0.125,23.083333333333332
muffin,75353,fruit,1,cups,12,277,1 cup blueberries,0.08333333333333333,23.083333333333332
muffin,75353,milk,0.75,cups,12,277,3/4 cup milk,0.0625,23.083333333333332
muffin,75353,nut,0.5,cups,12,277,1/2 cup chopped walnuts,0.041666666666666664,23.083333333333332
muffin,75353,oats,1.0833333333333333,cups,12,277,3/4 cup quick cooking oats;1/3 cup quick cooking oats,0.09027777777777778,23.083333333333332
muffin,75353,oil,0.5,cups,12,277,1/2 cup vegetable oil,0.041666666666666664,23.083333333333332
muffin,75353,salt,0.01041665,cups,12,277,1/2 teaspoon salt,8.680541666666666e-4,23.083333333333332
muffin,75353,spice,0.0208333,cups,12,277,1 teaspoon ground cinnamon,0.0017361083333333333,23.083333333333332
muffin,75353,sugar,0.75,cups,12,277,1/2 cup sugar;1/4 cup brown sugar,0.0625,23.083333333333332
muffin,75353,wheat germ,0.25,cups,12,277,1/4 cup wheat germ,0.020833333333333332,23.083333333333332
muffin,76907,baking powder,0.0208333,cups,18,294,1 teaspoon baking powder,0.0011574055555555556,16.333333333333332
muffin,76907,baking soda,0.0416666,cups,18,294,2 teaspoons baking soda,0.002314811111111111,16.333333333333332
muffin,76907,cream cheese,0.25,cups,18,294,1/4 cup softened cream cheese,0.013888888888888888,16.333333333333332
muffin,76907,eggs,3,eggs,18,294,"3 eggs, beaten",0.16666666666666666,16.333333333333332
muffin,76907,flour,2,cups,18,294,1 cup all-purpose flour;1 cup whole wheat flour,0.1111111111111111,16.333333333333332
muffin,76907,fruit,0.5,cups,18,294,1/2 cup raisins,0.027777777777777776,16.333333333333332
muffin,76907,fruit juice,1,cups,18,294,"1 (8 ounce) can crushed pineapple, drained with juice reserved",0.05555555555555555,16.333333333333332
muffin,76907,nut,0.5,cups,18,294,1/2 cup flaked coconut,0.027777777777777776,16.333333333333332
muffin,76907,oats,0.5,cups,18,294,1/2 cup uncooked rolled oats,0.027777777777777776,16.333333333333332
muffin,76907,oil,1,cups,18,294,1 cup canola oil,0.05555555555555555,16.333333333333332
muffin,76907,salt,0.005208325,cups,18,294,1/4 teaspoon salt,2.893513888888889e-4,16.333333333333332
muffin,76907,spice,0.0208333,cups,18,294,1 teaspoon cinnamon,0.0011574055555555556,16.333333333333332
muffin,76907,sugar,1.5,cups,18,294,3/4 cup white sugar;3/4 cup brown sugar,0.08333333333333333,16.333333333333332
muffin,76907,vanilla,0.0208333,cups,18,294,1 teaspoon vanilla extract,0.0011574055555555556,16.333333333333332
muffin,76907,vegetable,2,cups,18,294,2 cups shredded carrots,0.1111111111111111,16.333333333333332
muffin,7904,baking powder,0.0624999,cups,12,182,3 teaspoons baking powder,0.005208325,15.166666666666666
muffin,7904,eggs,1,eggs,12,182,1 egg,0.08333333333333333,15.166666666666666
muffin,7904,flour,2,cups,12,182,2 cups all-purpose flour,0.16666666666666666,15.166666666666666
muffin,7904,fruit,1,cups,12,182,"1 cup apples - peeled, cored and finely diced",0.08333333333333333,15.166666666666666
muffin,7904,fruit juice,0.75,cups,12,182,3/4 cup apple juice,0.0625,15.166666666666666
muffin,7904,oil,0.3333333333333333,cups,12,182,1/3 cup vegetable oil,0.027777777777777776,15.166666666666666
muffin,7904,salt,0.01041665,cups,12,182,1/2 teaspoon salt,8.680541666666666e-4,15.166666666666666
muffin,7904,spice,0.0208333,cups,12,182,1 teaspoon ground cinnamon,0.0017361083333333333,15.166666666666666
muffin,7904,sugar,0.5,cups,12,182,1/2 cup white sugar,0.041666666666666664,15.166666666666666
muffin,7906,baking powder,0.0624999,cups,12,249,3 teaspoons baking powder,0.005208325,20.75
muffin,7906,chocolate,0.75,cups,12,249,3/4 cup mini semi-sweet chocolate chips,0.0625,20.75
muffin,7906,eggs,1,eggs,12,249,1 egg,0.08333333333333333,20.75
muffin,7906,flour,2,cups,12,249,2 cups all-purpose flour,0.16666666666666666,20.75
